"registro_id","valor","nombre","comentarios","nombre_corto","metodo_id"
"4191fff6e7a17ce2f86a0331902c6baa","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"ffc1b226dd34182b1c27ea32fb6e9a76","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"a33e90261f81b93b5808be8df87c0caf","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"d905af87be3a79f293a07150fb962218","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"1d8a18af38d5a1e32a9e83d16052b195","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"8b7a3d55514209e31bcef46384f1561c","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"3b73cf64655bb3c9eb800a07394af9d8","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"4dc4627cb8d0a86d3e0b4eff4bee82b3","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"8079441acfa0dab680c3e0d12473b669","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"d6347da027ca6cfdd578f960f2627aae","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"5a2e4a36e9ccc6ff5d8a4f39429c43a3","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"2321c79c984a483657edea8b42fb39f4","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"b7d9462062dab2f6251404b89aa1301a","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"d5aed37908c6e09864577c4ed86c5247","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"b90a724075f2b720eca1fcbafa000350","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"6e32953a32f7d190665e6142a8abf4c3","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"9e435001c0672b82522abfdb787ace6a","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"ded4baf31abb886aad4e88459b93c462","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
"9f848d001f3e63640fbb2e9daff9acbe","harinoso","Tipo de grano","NULL","tipo_grano","6_FY001"
