"registro_id","valor","unidad","nombre","comentarios","nombre_corto","metodo_id"
"95bfe3ceab888f72c7b35944a6edfc21",3,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"aa4a378225a9859dce94c52aee3dd4e1",1.9,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"fee506c7306877ca1912a1751aa3f1db",2.25,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"77bbab708d51f9dca9e8869dbbad675f",2.7,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"253deccd16940eb6780ae64d0513d583",2,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"717a500252d0e0f0cfc46ec202ce2bc2",2.25,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"b59b5d1d4df37a067cccc3a12660793a",2.35,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"84e522c71138eb3aff7a75a5721da82e",2.9,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"2bfb9ac446449a864c0af16784f81296",2.65,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"4d4b1507f94ed62c52092aff71a55590",1.65,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"c81a5931c536b3db316e09d5fefb33db",2.2,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"7b19a04e8ad5d5b8b8b3d9ff147c5bc0",2.8,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"51c71ae96b9dae5c19ae44c25ef1e3b5",2.4,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"5f4d02a52a97909b5f5bf88bf7bacfc5",2.65,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"9a3a1279051a278f6bdeddbcdb51e32c",2.1,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"997c3f33b69199366dc3aab152f57d3c",2.05,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"a09f6ae5c5b595e788f6603d4348bff1",2.35,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"f3aac0ef189268d23610acc411fe6353",2.05,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"28175c15ad99b9eff924f0ee31365287",2.9,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
"ca73bceae30c4ea4a3245c30cca21705",1.55,"cm","Diámetro de olote","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","diametro_olote","NULL"
