"registro_id","valor","unidad","nombre","comentarios","nombre_corto","metodo_id"
"6177894a31e7974d529b7cef87940d05",80,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"6a2029f88b94234ca603989eda2abd09",78,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"dd42e197606ae917657168aa3ab2b770",80,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"c3582415f72f90da503d1090d8142b9b",46,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"515ffd59001dea37a3db83405269fda1",54,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"15ab6f41658aa9d3601846aefe22ad10",37,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"16a51de4a4fade2b417d228624e4ef76",38,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"7a134b61f3c5ee78380b2e7ebb047c33",42,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"3848006f5d9eed633c5439abd3a9604b",38,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"e35129bfbffa75bc6c628118ef378ba1",26,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"f1a70000fcb61d62e5ff541ad6c1c790",33,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"0653956ac1f8e0a5c89c44dea9ee8f1e",32,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"dc20e44d62a68e0eb010619a6bd990e6",24,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"ccebad65b87111238269ff6cb574a5de",47,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"334b27ce0dbd8aaf883609dc634d46de",52,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"af20b657b993a320fe41f98f9b7a29e6",41,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"5b07c7796329dea0af6aa2839c566b74",57,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"24ae5cdc6ca087370fa82ba98af1dc1a",37,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"0d102fe6e63dab896b561f26be51bad9",52,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"7ef85fc956971ee6f80758717fc9555e",41,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"249e3879e031fba8ae02c754f46134ca",43,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"d9df950cce2373459822b12bf3bf2428",42,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"e5f7bf2a00810a4774ad689884aae013",55,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"628373bd77f818d94812465577e1518a",59,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"bfffc48602a12fdea7c3a108ea8874a3",40,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"32d828ea064461b72b67dbf529aaf49d",62,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"3136ba6a02bcb26080affaa08dd4b314",51,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"cb6b1936158cdc3d5222adaba1251b6a",37,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"e78427ad8ab004e41b8b6ea7d4fb91aa",40,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"d035d10f475c8efaeecd6863bf87c333",56,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"a8f0a1efc939f7ecc297a49accfc5c06",46,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"507ad5f2bbb460420c33f627444e4f56",53,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"6bb733e311633285ff698268ed815188",59,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"4439b90579cc555b137812652d33ee6d",47,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"57b240d5ab0fd415533c2fd49b4234ac",45,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"5de162bb6ce60b2ce34f9c635fcf36d2",42,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"b89af59e09730378d1a5a4167b102c77",47,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"4bc61f41f49fa61a96d7ee28d0fc5655",43,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"5014233851c8eeebdcba37f4428ea3c8",36,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"1e0fdd5c1dde4cc016865d05240badfe",40,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"80fa588f51a2a174ed6afb3a32631e03",29,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"219252f1d957721bb5ed85797e1119eb",42,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"d1d4186292dd9b1ab56dfddf1902aab6",52,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"0c50f37a0ba977eebe6309cef06c834d",45,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"e6f80b9bf679d06eda96886192a4d466",40,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"1265171a8e08e6d8c4a284943f7cc35e",49,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"78f8c8741e87530bcb37f847aad602ba",45,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"06eab85fbc3ffa421bf354daf17b8638",38,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"4fa5fc3806b3a6f62fb7bfa868558d17",46,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"ec89f58072c8a9b2ddbccc68eccbf6a6",42,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"231de533f585ba3f20ded91d79ab2957",62,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"7587a457e7be24d88be07cac2cd2072a",55,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"e5ef879bfc2078580d6b68eefbaacc85",44,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"db44d1dd6276b194326da9d264ed6fd2",53,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"da843a9994ff653af93fe76513008e13",57,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
"f6647a2b70488afbe8a577a58e42e179",45,"cm3","Volumen de 100 granos","El registro no tiene método asociado porque fue captura de una donación de bases de datos.","volumen_granos","NULL"
